Q,layer,r,L_initial,L_before,destroyed,L_after,f_real,f_random,w_real,h_real,h_random,D_real,D_random,excess_hazard,c_eff,survival_real,survival_random
503,10,37,126252,7836,420,7416,0.05359877488514548,0.05405405405405406,0.9915773353751913,0.05508867181874034,0.055569851154810765,2.8346400813505968,2.834715675086216,-7.55937356191616e-05,-1.0467384948638361e-05,0.05873966353008269,0.05873522334731457
503,11,41,126252,7416,346,7070,0.04665587918015102,0.04878048780487805,0.956445523193096,0.04777934835507263,0.05001042057466142,2.8824194297056693,2.884726095660877,-0.0023066659552077873,-0.0003105723968425486,0.05599911288534043,0.055870090501104114
503,12,43,126252,7070,328,6742,0.04639321074964639,0.046511627906976744,0.9974540311173974,0.047503863096612434,0.04762804898925459,2.9299232928022816,2.9323541446501316,-0.0024308518478499686,-0.00032314843309018155,0.053401134239457596,0.053271481640587655
503,13,47,126252,6742,274,6468,0.040640759418570156,0.0425531914893617,0.9550578463363987,0.041489675097008565,0.04348511193973878,2.97141296789929,2.9758392565898704,-0.004426288690580371,-0.000574820649553074,0.05123087159015303,0.051004610081413715
503,14,53,126252,6468,232,6236,0.035868893011750155,0.03773584905660377,0.9505256648113791,0.03652799051933028,0.03846628082779605,3.00794095841862,3.0143055374176666,-0.006364578999046522,-0.0008015253207606453,0.04939327693818712,0.04907990781419055
503,15,59,126252,6236,212,6024,0.03399615137908916,0.03389830508474576,1.0028864656831302,0.03458746069793765,0.03448617607116932,3.042528419116558,3.048791713488836,-0.006263294372278239,-0.0007680241393784559,0.04771409561828723,0.04741618212557391
503,16,61,126252,6024,198,5826,0.03286852589641434,0.03278688524590164,1.0024900398406373,0.03342083196034956,0.033336420267591836,3.0759492510769073,3.0821281337564277,-0.006178882679520381,-0.0007515291010714266,0.04614580363083357,0.04586155320342395
503,17,67,126252,5826,183,5643,0.03141091658084449,0.029850746268656716,1.0522657054582905,0.03191481955023984,0.030305349495328922,3.107864070627147,3.1124334832517566,-0.004569412624609637,-0.0005433705906986726,0.044696321642429426,0.04449255161526204
503,18,71,126252,5643,171,5472,0.030303030303030304,0.028169014084507043,1.0757575757575757,0.03077165866675366,0.028573372444056,3.1386357292939007,3.141006855695813,-0.0023711264019121714,-0.0002781262574610631,0.043341887653264896,0.04323924030215606
503,19,73,126252,5472,170,5302,0.031067251461988302,0.0273972602739726,1.1339546783625731,0.031560072453415536,0.027779564107075706,3.170195801747316,3.1687864198028883,0.0014093819444278566,0.0001642460398192949,0.041995374330703675,0.042054603581549055
503,20,79,126252,5302,138,5164,0.026027913994718974,0.02531645569620253,1.0281026027913995,0.026372634882437688,0.02564243061333767,3.1965684366297538,3.194428850416226,0.002139586213527611,0.00024483484936427215,0.040902322339448086,0.0409899300731554
503,21,83,126252,5164,142,5022,0.027498063516653758,0.024096385542168676,1.141169635941131,0.027883212249002778,0.024391453124159124,3.2244516488787567,3.2188203035403853,0.005631345338371396,0.0006371971562444972,0.039777587681779296,0.040002220914766115
503,22,89,126252,5022,116,4906,0.02309836718438869,0.02247191011235955,1.0278773397052967,0.023369314899095755,0.022728251077556175,3.2478209637778526,3.2415485546179417,0.006272409159910897,0.000698698740914627,0.03885879035579634,0.039103294602074734
503,23,97,126252,4906,113,4793,0.023033020790868323,0.020618556701030927,1.1171015083571136,0.023302425658803336,0.020834086902842025,3.271123389436656,3.2623826415207837,0.008740747915872316,0.0009553333485924232,0.03796375502962329,0.03829704110512474
503,24,101,126252,4793,111,4682,0.02315877321093261,0.019801980198019802,1.1695180471520967,0.023431151108775222,0.020000666706669543,3.2945545405454313,3.282383308227453,0.01217123231797812,0.0013186256213205579,0.037084561036656846,0.037538683855518305
503,25,103,126252,4682,93,4589,0.01986330627936779,0.019417475728155338,1.0229602733874412,0.02006323365602261,0.019608471388376313,3.3146177742014538,3.3019917796158293,0.012625994585624412,0.0013621071067682065,0.03634793904254982,0.03680977737288689
503,26,107,126252,4589,100,4489,0.021791239921551537,0.018691588785046728,1.1658313358030072,0.022032175612901366,0.018868484304382805,3.336649949814355,3.320860263920212,0.01578968589414309,0.0016895211073958943,0.03555587238221969,0.036121744150963774
503,27,109,126252,4489,98,4391,0.021831142793495212,0.01834862385321101,1.189797282245489,0.022072968220214647,0.018519047767237527,3.35872291803457,3.3393793116874497,0.01934360634712018,0.0020616256599083056,0.034779647055096154,0.03545895985461581
503,28,113,126252,4391,93,4298,0.02117968572079253,0.017699115044247787,1.196652243224778,0.021407193359261688,0.01785761740000646,3.380130111393832,3.357236929087456,0.022893182306375603,0.002421335331930871,0.034043025060989135,0.0348313676447996
503,29,127,126252,4298,83,4215,0.01931130758492322,0.015748031496062992,1.2262680316426244,0.01950020676649988,0.01587334915629012,3.3996303181603316,3.3731102782437463,0.026520039916585247,0.002737305500722628,0.03338560973291512,0.03428284217007835
503,30,131,126252,4215,77,4138,0.01826809015421115,0.015267175572519083,1.1965599051008304,0.0184370121304675,0.015384918839479456,3.418067330290799,3.388495197083226,0.029572133207572904,0.0030329165413303986,0.03277571840446092,0.03375943999954279
503,31,137,126252,4138,75,4063,0.018124697921701304,0.014598540145985401,1.2415418076365394,0.018290962317761637,0.014706147389695449,3.4363582926085607,3.4032013444729214,0.0331569481356393,0.0033696216139352574,0.03218166840921332,0.03326660145940348
503,32,139,126252,4063,66,3997,0.016244154565591928,0.014388489208633094,1.128968742308639,0.016377537276403214,0.014493007302566864,3.452735829884964,3.4176943517754883,0.035041478109475666,0.003550680233023695,0.03165890441339543,0.03278794532329696
503,33,149,126252,3997,71,3926,0.0177633224918689,0.013422818791946308,1.3233675256442332,0.017922983874917094,0.01351371916672282,3.470658813759881,3.431208070942211,0.039450742817670026,0.003941963043328069,0.031096537084561036,0.0323478386746621
503,34,151,126252,3926,67,3859,0.01706571574121243,0.013245033112582781,1.2884615384615385,0.017213013298787595,0.013333530869465144,3.487871827058669,3.444541601811676,0.043330225246992704,0.0043180993143985815,0.03056585242213985,0.03191939048029572
503,35,157,126252,3859,64,3795,0.016584607411246437,0.012738853503184714,1.3018916817828452,0.016723671707888473,0.012820688429061434,3.5045954987665575,3.4573622902407375,0.047233208525820025,0.004670778512771126,0.030058929759528563,0.031512774041056284
503,36,163,126252,3795,61,3734,0.016073781291172595,0.012269938650306749,1.3100131752305664,0.016204365728062435,0.012345835822299379,3.52079986449462,3.4697081260630367,0.05109173843158343,0.0050151397710366105,0.02957576909672718,0.03112611423687155
503,37,167,126252,3734,51,3683,0.013658275307980718,0.011976047904191617,1.14046598821639,0.0137524076566026,0.01204833851617448,3.5345522721512226,3.481756464579211,0.05279580757201163,0.005157861606233659,0.029171815099958812,0.030753346401699442
503,38,173,126252,3683,55,3628,0.014933478142818354,0.011560693641618497,1.2917458593537878,0.015046105210038036,0.011628037995119099,3.5495983773612605,3.49338450257433,0.05621387478693052,0.005454171742091078,0.02873617843677724,0.030397816385494828
503,39,179,126252,3628,54,3574,0.014884233737596472,0.0111731843575419,1.3321389195148843,0.01499611551565391,0.011236073266925842,3.5645944928769144,3.5046205758412556,0.0599739170356588,0.005780745762936214,0.028308462440198967,0.03005817597895299
503,40,181,126252,3574,49,3525,0.013710128707330722,0.011049723756906077,1.2407666480134303,0.013804980473004283,0.011111225425070722,3.578399473349919,3.5157318012663263,0.06266767208359258,0.006027479837603476,0.027920349776637203,0.029726041437749092
503,41,191,126252,3525,50,3475,0.014184397163120567,0.010471204188481676,1.354609929078014,0.014285957247476541,0.010526412986987504,3.5926854305973954,3.5262582142533136,0.06642721634408177,0.006323663195956906,0.027524316446472134,0.02941477398813916
503,42,193,126252,3475,49,3426,0.014100719424460431,0.010362694300518135,1.3607194244604315,0.014201079114827308,0.010416760858255715,3.606886509712223,3.5366749751115694,0.07021153460065355,0.006670688571852249,0.02713620378291037,0.02910995767738124
503,43,197,126252,3426,43,3383,0.012551079976649154,0.01015228426395939,1.2362813776999417,0.01263051010335676,0.010204170174241736,3.6195170198155795,3.546879145285811,0.07263787452976844,0.006874415436097485,0.026795615118968413,0.028814425112128637
503,44,199,126252,3383,40,3343,0.01182382500738989,0.010050251256281407,1.1764705882352942,0.011894282360609852,0.010101095986503933,3.6314113021761893,3.556980241272315,0.07443106090387452,0.007030679638570459,0.02647878845483636,0.028524832899946444
503,45,211,126252,3343,34,3309,0.01017050553395154,0.009478672985781991,1.0729883338318875,0.010222578498486398,0.009523881511255479,3.6416338806746755,3.56650412278357,0.07512975789110543,0.007019034886329112,0.026209485790324113,0.028254455336913783
503,46,223,126252,3309,41,3268,0.0123904502870958,0.008968609865470852,1.3815352070111817,0.012467851941718705,0.009009069942365968,3.654101732616394,3.575513192725936,0.078588539890458,0.0072670652248612065,0.02588473845958876,0.02800105215003563
503,47,227,126252,3268,42,3226,0.012851897184822521,0.00881057268722467,1.458690330477356,0.012935197294739301,0.0088496152769825,3.6670369299111334,3.5843628080029184,0.08267412190821499,0.007619804942147415,0.025552070462250102,0.02775434684474898
503,48,229,126252,3226,36,3190,0.011159330440173589,0.008733624454148471,1.277743335399876,0.011222062906263913,0.008771986072836994,3.678258992817397,3.5931347940757554,0.08512419874164179,0.007832954895922296,0.025266926464531256,0.02751195080243676
503,49,233,126252,3190,37,3153,0.011598746081504702,0.008583690987124463,1.3512539184952979,0.011666536233829421,0.008620743043906975,3.6899255290512265,3.6017555371196623,0.08816999193156416,0.0080874490872367,0.024973861800209107,0.027275796718295674
503,50,239,126252,3153,33,3120,0.010466222645099905,0.008368200836820083,1.2507136060894388,0.01052137874153276,0.008403410796379504,3.700446907792759,3.610158947916042,0.09028795987671723,0.008243272234038085,0.024712479802300163,0.0270475473733727
503,51,241,126252,3120,30,3090,0.009615384615384616,0.008298755186721992,1.1586538461538463,0.009661910911736859,0.0083333815591443,3.710108818704496,3.618492329475186,0.0916164892293101,0.008351857902878018,0.02447485980420112,0.026823086399319816
503,52,251,126252,3090,31,3059,0.010032362459546926,0.00796812749003984,1.2590614886731393,0.010083025740887737,0.008000042667076265,3.720191844445384,3.626492372142262,0.09369947230312192,0.008478895154416513,0.02422931913949878,0.026609356627213684
503,53,257,126252,3059,28,3031,0.009153318077803204,0.007782101167315175,1.1762013729977117,0.009195467093100275,0.007812539736793625,3.7293873115384844,3.6343049118790556,0.09508239965942877,0.008567408177934919,0.02400754047460634,0.026402279921943547
503,54,263,126252,3031,24,3007,0.00791817881887166,0.0076045627376425855,1.0412405146816233,0.007949694069274114,0.007633624855071095,3.7373370056077584,3.6419385367341266,0.09539846887363179,0.008560286410132421,0.02381744447612711,0.026201502127860328
503,55,269,126252,3007,28,2979,0.009311606252078483,0.007434944237918215,1.2524110409045561,0.009355230275246798,0.0074627212015896,3.746692235883005,3.649401257935716,0.09729097794728903,0.008694905898274681,0.023595665811234675,0.026006695420589997
503,56,271,126252,2979,20,2959,0.00671366230278617,0.007380073800738007,0.909701242027526,0.0067363003130726015,0.007407441277861805,3.7534285361960777,3.656808699213578,0.09661983698249976,0.00862350836101398,0.023437252479168648,0.025814764089072722
503,57,277,126252,2959,29,2930,0.009800608313619466,0.007220216606498195,1.357384251436296,0.009848950389096703,0.007246408520767198,3.7632774865851744,3.6640551077343453,0.09922237885082907,0.008821307787686314,0.023207553147672907,0.025628375900703965
503,58,281,126252,2930,17,2913,0.005802047781569966,0.0071174377224199285,0.8151877133105803,0.00581894505167843,0.007142887512380114,3.7690964316368527,3.6711979952467253,0.09789843639012741,0.008681472001272275,0.023072901815416786,0.025445967531303938
503,59,283,126252,2913,18,2895,0.006179196704428424,0.007067137809187279,0.874356333676622,0.006198366952339019,0.00709222830949191,3.775294798589192,3.678290223556217,0.09700457503297466,0.008591399121429203,0.022930329816557363,0.02526613737207211
503,60,293,126252,2895,22,2873,0.0075993091537132984,0.006825938566552901,1.1132987910189982,0.007628331027806085,0.006849341845574783,3.782923129616998,3.685139565401792,0.09778356421520584,0.008607446546604763,0.022756075151284732,0.02509367227055626
503,61,307,126252,2873,20,2853,0.006961364427427776,0.006514657980456026,1.0685694396101635,0.006985707765789565,0.006535970979785533,3.7899088373827876,3.6916755363815774,0.0982333010012102,0.00857655950802929,0.022597661819218705,0.024930195578239934
503,62,311,126252,2853,15,2838,0.005257623554153523,0.006430868167202572,0.8175604626708728,0.0052714934935119955,0.006451635281488719,3.7951803308762995,3.698127171663066,0.09705315921323354,0.008454412963862947,0.022478851820169187,0.0247698727770937
503,63,313,126252,2838,19,2819,0.0066948555320648345,0.006389776357827476,1.0477448907681466,0.006717366605875421,0.006410278360919054,3.801897697482175,3.704537450023985,0.09736024745819005,0.008471702464200367,0.02232835915470646,0.024611598829636233
503,64,317,126252,2819,14,2805,0.004966300106420717,0.006309148264984227,0.7871585668676836,0.004978673157315883,0.006329135051647512,3.806876370639491,3.7108665850756326,0.09600978556385842,0.008335772108439537,0.022217469822260243,0.024456320603581744
503,65,331,126252,2805,17,2788,0.006060606060606061,0.006042296072507553,1.003030303030303,0.006079046076382226,0.006060624611690958,3.8129554167158735,3.7169272096873236,0.09602820702854986,0.00827527127299512,0.022082818490004118,0.024308548273650737
503,66,337,126252,2788,14,2774,0.005021520803443328,0.005934718100890208,0.8461262553802008,0.005034171005637589,0.005952398527295273,3.817989587721511,3.722879608214619,0.09510997950689193,0.008170844010734203,0.0219719291575579,0.024164283892204735
503,67,347,126252,2774,14,2760,0.005046863734679163,0.005763688760806916,0.8756308579668349,0.005059642163581269,0.005780362915499425,3.823049229885092,3.7286599711301185,0.0943892587549735,0.00806838928473989,0.021861039825111683,0.024025008480722285
503,68,349,126252,2760,12,2748,0.004347826086956522,0.0057306590257879654,0.7586956521739131,0.004357305368955701,0.005747142255567959,3.8274065352540476,3.7344071133856866,0.09299942186836097,0.00794178304759223,0.021765991825872067,0.023887329349027597
503,69,353,126252,2748,17,2731,0.006186317321688501,0.0056657223796034,1.0918850072780204,0.006205531868534955,0.005681833467430946,3.8336120671225826,3.7400889468531178,0.09352312026946485,0.007970990326874308,0.021631340493615942,0.02375199037254585
503,70,359,126252,2731,12,2719,0.004393994873672647,0.005571030640668524,0.7887220798242401,0.0044036768412342945,0.005586606708639823,3.8380157439638167,3.7456755535617576,0.0923401904020591,0.007847622848506347,0.021536292494376327,0.02361966730640353
503,71,367,126252,2719,8,2711,0.002942258183155572,0.005449591280653951,0.5399043766090474,0.0029465951338051373,0.0054644944720787375,3.8409623390976217,3.7511400480338364,0.08982229106378536,0.007605147099781525,0.021472927161549915,0.02349094977339861
503,72,373,126252,2711,15,2696,0.005533013648100332,0.005361930294906166,1.031907045370712,0.005548377466467868,0.005376357036380406,3.8465107165640897,3.756516405070217,0.08999431149387283,0.007598844861644676,0.021354117162500397,0.0233649929381525
503,73,379,126252,2696,13,2683,0.004821958456973294,0.005277044854881266,0.9137611275964392,0.004833621606573528,0.005291017634415548,3.851344338170663,3.7618074227046323,0.08953691546603082,0.007539904800023686,0.02125114849665748,0.02324169482238389
503,74,383,126252,2683,8,2675,0.002981736861721953,0.005221932114882507,0.571002609019754,0.0029861910955172473,0.005235614053945052,3.8543305292661802,3.767043036758577,0.08728749250760304,0.007337506644326842,0.02118778316383107,0.023120328269786588
503,75,389,126252,2675,11,2664,0.00411214953271028,0.005141388174807198,0.7998130841121496,0.004120627669827216,0.0051546505886645375,3.8584511569360074,3.7721976873472416,0.08625346958876579,0.007231686259114216,0.021100655831194755,0.02300145768742265
503,76,397,126252,2664,10,2654,0.0037537537537537537,0.005037783375314861,0.7451201201201202,0.0037608167681269355,0.0050505157860685915,3.8622119737041345,3.7772482031333103,0.08496377057082416,0.0070993211312292736,0.02102144916516174,0.022885581326276938
503,77,401,126252,2654,10,2644,0.0037678975131876413,0.004987531172069825,0.7554634513941221,0.003775013920575896,0.0050000104167057515,3.8659869876247104,3.782248213550016,0.08373877407469443,0.006985261340956199,0.020942242499128728,0.022771438776021197
503,78,409,126252,2644,5,2639,0.0018910741301059002,0.004889975550122249,0.3867246596066566,0.0018928644682528549,0.0049019706002067795,3.867879852092963,3.7871501841502226,0.0807296679427405,0.006712129345004008,0.02090263916611222,0.02266008699716535
503,79,419,126252,2639,5,2634,0.0018946570670708603,0.00477326968973747,0.3969306555513452,0.0018964542000976725,0.0047846981233362704,3.869776306293061,3.791934882273559,0.077841424019502,0.006446098720217906,0.020863035833095712,0.02255192429073496
503,80,421,126252,2634,5,2629,0.0018982536066818527,0.004750593824228029,0.39958238420653,0.0019000575733451193,0.004761913760243703,3.8716763638664062,3.7966967960338027,0.07497956783260351,0.006204213452673986,0.020823432500079207,0.02244478925847494
503,81,431,126252,2629,7,2622,0.0026626093571700264,0.004640371229698376,0.5737923164701407,0.002666160406236031,0.004651171175730844,3.874342524272642,3.8013479672095336,0.07299455706310853,0.006016588888532327,0.020767987833856097,0.022340637104143267
503,82,433,126252,2622,6,2616,0.002288329519450801,0.004618937644341801,0.4954233409610984,0.0022909517465558244,0.004629637898742105,3.876633476019198,3.805977605108276,0.07065587091092196,0.005819380944840332,0.02072046383423629,0.022237447094424354
503,83,439,126252,2616,7,2609,0.002675840978593272,0.004555808656036446,0.5873470948012233,0.0026794274403609186,0.004566217979581195,3.879312903459559,3.810543823087857,0.06876908037170182,0.005651169940449151,0.02066501916801318,0.022136137540463428
503,84,443,126252,2609,4,2605,0.0015331544653123803,0.004514672686230248,0.33959371406669225,0.0015343309492610842,0.004524894598289689,3.88084723440882,3.8150687176861466,0.06577851672267343,0.005397371262246678,0.020633336501599975,0.02203620012493086
503,85,449,126252,2605,4,2601,0.0015355086372360845,0.004454342984409799,0.344721689059501,0.0015366887388157254,0.004464293128685493,3.8823839231476356,3.819533010814832,0.0628509123328036,0.005145789813474841,0.020601653835186768,0.021938043331501327
503,86,457,126252,2601,2,2599,0.0007689350249903883,0.00437636761487965,0.17570165321030373,0.0007692308071613204,0.004385971943254329,3.883153153954797,3.8239189827580864,0.059234171196710594,0.004835692509818241,0.020585812501980168,0.021842034389131515
503,87,461,126252,2599,1,2598,0.00038476337052712584,0.004338394793926247,0.08868795690650251,0.0003848374109454607,0.004347832936103398,3.8835379913657424,3.8282668156941897,0.05527117567155271,0.004505754826613893,0.020577891835376866,0.02174727502084895
503,88,463,126252,2598,3,2595,0.0011547344110854503,0.004319654427645789,0.26732101616628173,0.001155401630555874,0.004329011089585581,3.884693392996298,3.832595826783775,0.05209756621252293,0.004244043906924682,0.02055412983556696,0.02165333430801591
503,89,467,126252,2595,4,2591,0.0015414258188824663,0.004282655246252677,0.35992292870905584,0.0015426150378790775,0.004291852081541032,3.886236008034177,3.8368876788653163,0.04934832916886078,0.004014455384674348,0.020522447169153756,0.02156060054224282
503,90,479,126252,2591,2,2589,0.0007719027402547279,0.0041753653444676405,0.18487070629100735,0.0007722008105723445,0.004184106522573985,3.8870082088447493,3.84107178538789,0.04593642345685911,0.0037215369355514316,0.020506605835947152,0.02147057715793283
503,91,487,126252,2589,2,2587,0.000772499034376207,0.004106776180698152,0.1881035148706064,0.00077279756550856,0.004115232145106544,3.887781006410258,3.8451870175329965,0.04259398887726151,0.003441513486664493,0.020490764502740552,0.021382402303074796
503,92,491,126252,2587,2,2585,0.0007730962504831851,0.004073319755600814,0.18979512949362196,0.0007733952434996037,0.004081638319648507,3.8885544016537574,3.849268655852645,0.03928574580111244,0.0031700234030105972,0.02047492316953395,0.02129530494135148
503,93,499,126252,2585,0,2585,0.0,0.004008016032064128,0.0,-0.0,0.004016069654889943,3.8885544016537574,3.853284725507535,0.03526967614622256,0.0028385572497781307,0.02047492316953395,0.021209953017738852
