index,gap,originalSpan
0,10,1
1,2,1
2,4,1
3,2,1
4,10,2
5,2,1
6,10,2
7,2,1
8,16,3
9,2,1
10,10,2
11,2,1
12,28,5
13,2,1
14,4,1
15,2,1
16,28,5
17,2,1
18,10,2
19,2,1
20,16,3
21,2,1
22,10,2
23,2,1
24,10,2
25,2,1
26,4,1
27,2,1
28,10,1
29,2,1
